"","falsto_name","year","prec","temp","swvl","freq","elev","x","y","sm","vpd","sm_z","vpd_z","spei","spei_z","avg_beetles_trap","sum_ips","peak_doy","peak_diff","agg_doy"
"1101","Mauther_Forst_1",2017,99,11,1.4148969464141,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.30050866323071,0.599539050851173,-3.11945669163836,2.34671852072875,-0.0169070403414143,0.150535857382377,1186.08695652174,27280,144,800,137
"1102","Mauther_Forst_1",2017,99,11,1.4148969464141,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.30050866323071,0.599539050851173,-3.11945669163836,2.34671852072875,-0.0169070403414143,0.150535857382377,3873.91304347826,27280,144,800,137
"1103","Mauther_Forst_1",2018,68,13.1,1.41997167183795,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.39735461734932,0.582976353512251,-1.42758479972353,2.10937091948904,-0.711041616380537,-0.762898063670774,688.695652173913,15840,150,304,135
"1104","Mauther_Forst_1",2018,68,13.1,1.41997167183795,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.39735461734932,0.582976353512251,-1.42758479972353,2.10937091948904,-0.711041616380537,-0.762898063670774,3253.30434782609,15840,150,304,135
"1105","Mauther_Forst_1",2019,70,11,1.4478583937844,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.41092466541487,0.594874934729399,-1.19051983296285,2.27988056850673,-0.673870368614335,-0.713983228176962,1394.28571428571,29280,205,740,149
"1106","Mauther_Forst_1",2019,70,11,1.4478583937844,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.41092466541487,0.594874934729399,-1.19051983296285,2.27988056850673,-0.673870368614335,-0.713983228176962,111.904761904762,29280,205,740,149
"1107","Mauther_Forst_1",2020,91,11.9,1.49572985746335,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.51273771841172,0.458708033714034,0.588125895328928,0.328574771938611,-0.148429807063607,-0.0225391638913647,2288.88888888889,41200,211,1450,120
"1108","Mauther_Forst_1",2020,91,11.9,1.49572985746335,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.51273771841172,0.458708033714034,0.588125895328928,0.328574771938611,-0.148429807063607,-0.0225391638913647,3208.33333333333,41200,211,1450,120
"1109","Mauther_Forst_1",2021,141,12,1.51591977871858,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.5528243708022,0.434773389720907,1.28842856710958,-0.0144146712691264,0.613530197042299,0.980148410336179,927.692307692308,24120,209,650,132
"1110","Mauther_Forst_1",2021,141,12,1.51591977871858,0.771349862258953,1046,4583343.79453804,2877132.64539596,1.5528243708022,0.434773389720907,1.28842856710958,-0.0144146712691264,0.613530197042299,0.980148410336179,1353.84615384615,24120,209,650,132
"1111","Mauther_Forst_2",2015,57,10.2,1.3969132607622,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.40446822423378,0.615792216084925,-2.53810145703274,3.73177387622624,-1.43708113226096,-2.52143973296394,237.894736842105,4520,203,144.761904761905,197
"1112","Mauther_Forst_2",2015,57,10.2,1.3969132607622,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.40446822423378,0.615792216084925,-2.53810145703274,3.73177387622624,-1.43708113226096,-2.52143973296394,2431.57894736842,4520,203,144.761904761905,197
"1113","Mauther_Forst_2",2016,95,13.2,1.51733009219979,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.56713351599243,0.388067218992028,1.11518108047979,-0.0108968973795267,-0.980792559903296,-1.77507058656524,907.368421052632,17240,146,491.428571428571,146
"1114","Mauther_Forst_2",2016,95,13.2,1.51733009219979,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.56713351599243,0.388067218992028,1.11518108047979,-0.0108968973795267,-0.980792559903296,-1.77507058656524,4313.15789473684,17240,146,491.428571428571,146
"1115","Mauther_Forst_2",2017,101,11,1.48184717702907,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.36001922741073,0.529247883419021,-3.53637676301847,2.30941379883096,-0.681403829166337,-1.28534867604942,946.666666666667,22720,144,405.555555555556,137
"1116","Mauther_Forst_2",2017,101,11,1.48184717702907,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.36001922741073,0.529247883419021,-3.53637676301847,2.30941379883096,-0.681403829166337,-1.28534867604942,962.5,22720,144,405.555555555556,137
"1117","Mauther_Forst_2",2018,69,13.1,1.48235248223805,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.46398582200624,0.521248675133946,-1.20140204029767,2.17794644371965,-1.17668784095305,-2.09550419493979,540.869565217391,12440,206,200,135
"1118","Mauther_Forst_2",2018,69,13.1,1.48235248223805,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.46398582200624,0.521248675133946,-1.20140204029767,2.17794644371965,-1.17668784095305,-2.09550419493979,1195.65217391304,12440,206,200,135
"1119","Mauther_Forst_2",2019,71,10.9,1.50657802244924,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.46093485251678,0.525453317602355,-1.26992344051672,2.24704993556669,-1.19303594477427,-2.12224543071353,1163.80952380952,24440,205,530,128
"1120","Mauther_Forst_2",2019,71,10.9,1.50657802244924,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.46093485251678,0.525453317602355,-1.26992344051672,2.24704993556669,-1.19303594477427,-2.12224543071353,1833.33333333333,24440,205,530,128
"1121","Mauther_Forst_2",2020,92,11.8,1.51315252037969,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.53935818749818,0.414341383855859,0.491377923305572,0.420920207427137,-0.445041800623795,-0.898722018772363,1783.15789473684,33880,211,850,120
"1122","Mauther_Forst_2",2020,92,11.8,1.51315252037969,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.53935818749818,0.414341383855859,0.491377923305572,0.420920207427137,-0.445041800623795,-0.898722018772363,1273.68421052632,33880,211,850,120
"1123","Mauther_Forst_2",2021,142,11.9,1.52998834334971,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.56428719933867,0.396715332700612,1.0512559565951,0.131235248134278,0.436516327028947,0.543277249009568,632,15800,209,355,160
"1124","Mauther_Forst_2",2021,142,11.9,1.52998834334971,0.753460207612457,1075,4582902.72721648,2877540.39656338,1.56428719933867,0.396715332700612,1.0512559565951,0.131235248134278,0.436516327028947,0.543277249009568,506,15800,209,355,160
"1125","Meeder_1",2015,42,12.5,0.750432508772864,0.934802571166207,365,4381863.37405491,3020124.24581729,0.673915038449041,0.833024903991765,-1.65976161570577,2.0001506033568,-0.955270870465711,-1.7727401876871,1117.61904761905,23470,188,321.269841269841,135
"1126","Meeder_1",2015,42,12.5,0.750432508772864,0.934802571166207,365,4381863.37405491,3020124.24581729,0.673915038449041,0.833024903991765,-1.65976161570577,2.0001506033568,-0.955270870465711,-1.7727401876871,7440.47619047619,23470,188,321.269841269841,135
"1127","Meeder_1",2016,45,16.5,0.837755441531038,0.934802571166207,365,4381863.37405491,3020124.24581729,0.869452954209353,0.563023131495623,0.556834956541944,-0.24158927471925,-1.56450653499028,-2.72560235905369,788.416666666667,18922,179,380,141
"1128","Meeder_1",2016,45,16.5,0.837755441531038,0.934802571166207,365,4381863.37405491,3020124.24581729,0.869452954209353,0.563023131495623,0.556834956541944,-0.24158927471925,-1.56450653499028,-2.72560235905369,6343.75,18922,179,380,141
"1129","Meeder_1",2017,71,14,0.907134749449049,0.934802571166207,365,4381863.37405491,3020124.24581729,0.834615810885718,0.610547689291656,0.161924884099902,0.152992195670249,-1.08527484229091,-1.97607015356542,860.714285714286,18075,136,511.111111111111,136
"1130","Meeder_1",2017,71,14,0.907134749449049,0.934802571166207,365,4381863.37405491,3020124.24581729,0.834615810885718,0.610547689291656,0.161924884099902,0.152992195670249,-1.08527484229091,-1.97607015356542,17542.8571428571,18075,136,511.111111111111,136
"1131","Meeder_1",2018,39,15.9,0.6362066926261,0.934802571166207,365,4381863.37405491,3020124.24581729,0.631041667852605,0.959330927298442,-2.14576948755634,3.04882982746014,-1.0175900368843,-1.87020916346959,729.166666666667,17500,152,211.111111111111,118
"1132","Meeder_1",2018,39,15.9,0.6362066926261,0.934802571166207,365,4381863.37405491,3020124.24581729,0.631041667852605,0.959330927298442,-2.14576948755634,3.04882982746014,-1.0175900368843,-1.87020916346959,8263.75,17500,152,211.111111111111,118
"1133","Meeder_1",2020,47,14.7,0.763814893811625,0.934802571166207,365,4381863.37405491,3020124.24581729,0.736863625534738,0.71986218912032,-0.94618327045518,1.06059613934937,-0.394288474094779,-0.895347521055254,2003.2,50080,132,670,105
"1134","Meeder_1",2020,47,14.7,0.763814893811625,0.934802571166207,365,4381863.37405491,3020124.24581729,0.736863625534738,0.71986218912032,-0.94618327045518,1.06059613934937,-0.394288474094779,-0.895347521055254,7022.88,50080,132,670,105
"1135","Meeder_1",2021,76,15,0.952690347224424,0.934802571166207,365,4381863.37405491,3020124.24581729,0.959781113153268,0.498220657754704,1.58078515420058,-0.779623852196214,0.938762828774781,1.18958320929945,2064.96,51624,134,699.777777777778,119
"1136","Meeder_1",2021,76,15,0.952690347224424,0.934802571166207,365,4381863.37405491,3020124.24581729,0.959781113153268,0.498220657754704,1.58078515420058,-0.779623852196214,0.938762828774781,1.18958320929945,430.32,51624,134,699.777777777778,119
"1137","Meeder_2",2015,43,12.4,0.750432508772864,0.908199643493761,366,4382496.34043727,3020022.33005095,0.673915038449041,0.833024903991765,-1.65976161570577,2.0001506033568,-0.0120089415860843,0.151423565256061,1217.38095238095,25565,209,521.666666666667,135
"1138","Meeder_2",2015,43,12.4,0.750432508772864,0.908199643493761,366,4382496.34043727,3020022.33005095,0.673915038449041,0.833024903991765,-1.65976161570577,2.0001506033568,-0.0120089415860843,0.151423565256061,5097.61904761905,25565,209,521.666666666667,135
"1139","Meeder_2",2016,46,16.4,0.837755441531038,0.908199643493761,366,4382496.34043727,3020022.33005095,0.869452954209353,0.563023131495623,0.556834956541944,-0.24158927471925,-0.556908433992256,-0.435500190194258,1101.34782608696,25331,208,521.111111111111,135
"1140","Meeder_2",2016,46,16.4,0.837755441531038,0.908199643493761,366,4382496.34043727,3020022.33005095,0.869452954209353,0.563023131495623,0.556834956541944,-0.24158927471925,-0.556908433992256,-0.435500190194258,5687.82608695652,25331,208,521.111111111111,135
"1141","Meeder_2",2017,73,13.8,0.907134749449049,0.908199643493761,366,4382496.34043727,3020022.33005095,0.834615810885718,0.610547689291656,0.161924884099902,0.152992195670249,-0.043789937995214,0.117191524257029,1280,26880,136,238.571428571429,136
"1142","Meeder_2",2017,73,13.8,0.907134749449049,0.908199643493761,366,4382496.34043727,3020022.33005095,0.834615810885718,0.610547689291656,0.161924884099902,0.152992195670249,-0.043789937995214,0.117191524257029,14470.9523809524,26880,136,238.571428571429,136
"1143","Meeder_2",2018,40,15.7,0.6362066926261,0.908199643493761,366,4382496.34043727,3020022.33005095,0.631041667852605,0.959330927298442,-2.14576948755634,3.04882982746014,-0.184361124413096,-0.0342209284802003,561.818181818182,12360,167,70,124
"1144","Meeder_2",2018,40,15.7,0.6362066926261,0.908199643493761,366,4382496.34043727,3020022.33005095,0.631041667852605,0.959330927298442,-2.14576948755634,3.04882982746014,-0.184361124413096,-0.0342209284802003,6580.45454545455,12360,167,70,124
"1145","Meeder_2",2019,41,13.6,0.807462631867529,0.908199643493761,366,4382496.34043727,3020022.33005095,0.714112789281786,0.836982666187571,-1.20408427885029,2.03301065927516,-0.203334000777991,-0.0546570492748922,183,1464,116,57.1428571428571,123
"1146","Meeder_2",2019,41,13.6,0.807462631867529,0.908199643493761,366,4382496.34043727,3020022.33005095,0.714112789281786,0.836982666187571,-1.20408427885029,2.03301065927516,-0.203334000777991,-0.0546570492748922,360,1464,116,57.1428571428571,123
"1147","Meeder_2",2020,51,14.6,0.763814893811625,0.908199643493761,366,4382496.34043727,3020022.33005095,0.736863625534738,0.71986218912032,-0.94618327045518,1.06059613934937,0.187344055496352,0.366151256029323,2822.4,70560,132,635,111
"1148","Meeder_2",2020,51,14.6,0.763814893811625,0.908199643493761,366,4382496.34043727,3020022.33005095,0.736863625534738,0.71986218912032,-0.94618327045518,1.06059613934937,0.187344055496352,0.366151256029323,3456,70560,132,635,111
"1149","Meeder_2",2021,76,14.9,0.952690347224424,0.908199643493761,366,4382496.34043727,3020022.33005095,0.959781113153268,0.498220657754704,1.58078515420058,-0.779623852196214,1.1628010661738,1.41683840102742,3202,80050,134,1099.44444444444,119
"1150","Meeder_2",2021,76,14.9,0.952690347224424,0.908199643493761,366,4382496.34043727,3020022.33005095,0.959781113153268,0.498220657754704,1.58078515420058,-0.779623852196214,1.1628010661738,1.41683840102742,1065.4,80050,134,1099.44444444444,119
